sample	chr	startpos	endpos	nMajor	nMinor
TumorSample-A	4	110393052	110414566	2	1
TumorSample-A	4	110416322	110877102	1	1
TumorSample-A	4	110882594	110891171	2	1
TumorSample-A	4	110891306	111024619	2	0
TumorSample-A	4	111031234	111044222	2	1
TumorSample-A	4	111044814	111085011	1	1
TumorSample-A	4	111088912	111667795	2	0
TumorSample-A	4	111668029	111697659	2	1
TumorSample-A	4	111699356	112989089	1	1
TumorSample-A	4	112989812	113551828	2	0
TumorSample-A	4	113555998	113817285	1	1
TumorSample-A	4	113818840	114012113	2	0
TumorSample-A	4	114012354	114021178	2	1
TumorSample-A	4	114022577	114193617	1	1
TumorSample-A	4	114195667	114242802	2	1
TumorSample-A	4	114245268	114750303	2	0
TumorSample-A	4	114750506	114822494	1	1
TumorSample-A	4	114824919	114859511	2	1
TumorSample-A	4	114860179	115621755	1	1
TumorSample-A	4	115624166	116215168	2	0
TumorSample-A	4	116224190	116257806	2	1
TumorSample-A	4	116261068	116554657	1	1
TumorSample-A	4	116555090	116565502	2	1
TumorSample-A	4	116567146	116636141	2	0
TumorSample-A	4	116637209	116648069	2	1
TumorSample-A	4	116648111	116657544	2	0
TumorSample-A	4	116658058	116661690	3	0
TumorSample-A	4	116662030	116802931	2	0
TumorSample-A	4	116803528	116839332	2	1
TumorSample-A	4	116840293	116942323	1	1
TumorSample-A	4	116942589	116946079	2	1
TumorSample-A	4	116946116	116949136	1	1
TumorSample-A	4	116950464	117000594	2	0
TumorSample-A	4	117006655	117051310	1	1
TumorSample-A	4	117051786	117056045	2	1
TumorSample-A	4	117056185	117251308	2	0
TumorSample-A	4	117252084	117528197	1	1
TumorSample-A	4	117529538	117608280	2	0
TumorSample-A	4	117609451	117622203	2	1
TumorSample-A	4	117624232	117627788	1	1
TumorSample-A	4	117629973	117644648	2	1
TumorSample-A	4	117645308	117727567	3	0
TumorSample-A	4	117728226	117731294	2	1
TumorSample-A	4	117735962	118274507	1	1
TumorSample-A	4	118277898	118300350	2	1
TumorSample-A	4	118303343	119042491	1	1
TumorSample-A	4	119043441	119059508	2	1
TumorSample-A	4	119059597	119087528	2	0
TumorSample-A	4	119087538	119090924	1	1
TumorSample-A	4	119091504	119132989	2	1
TumorSample-A	4	119133627	119248223	1	1
TumorSample-A	4	119249200	119676786	2	0
TumorSample-A	4	119678506	119693438	2	1
TumorSample-A	4	119695650	119741409	1	1
TumorSample-A	4	119741792	122107889	2	0
TumorSample-A	4	122119713	122675539	1	1
TumorSample-A	4	122676285	122693168	2	1
TumorSample-A	4	122693607	123144739	2	0
TumorSample-A	4	123146928	123196996	1	1
TumorSample-A	4	123198014	123227714	2	0
TumorSample-A	4	123228081	123250668	1	1
TumorSample-A	4	123250679	123254257	2	1
TumorSample-A	4	123254273	123311027	2	0
TumorSample-A	4	123311945	123328771	1	1
TumorSample-A	4	123329379	123408577	2	0
TumorSample-A	4	123410101	123490386	1	1
TumorSample-A	4	123491276	123495996	2	0
TumorSample-A	4	123496161	123523854	2	1
TumorSample-A	4	123526965	123793316	2	0
TumorSample-A	4	123793666	123819887	2	1
TumorSample-A	4	123821124	123913562	1	1
TumorSample-A	4	123916499	124943442	2	0
TumorSample-A	4	124943498	124944164	2	1
TumorSample-A	4	124944644	125447723	1	1
TumorSample-A	4	125448124	125624434	2	0
TumorSample-A	4	125626211	125641160	2	1
TumorSample-A	4	125643846	125832990	1	1
TumorSample-A	4	125834586	128751543	2	0
TumorSample-A	4	128754908	129242391	1	1
TumorSample-A	4	129243194	129258317	2	1
TumorSample-A	4	129258330	129276641	1	1
TumorSample-A	4	129277079	129303168	2	1
TumorSample-A	4	129304172	129453995	1	1
TumorSample-A	4	129454467	129478272	2	1
TumorSample-A	4	129478400	129837415	2	0
TumorSample-A	4	129837520	129880512	2	1
TumorSample-A	4	129882773	129911199	1	1
TumorSample-A	4	129913146	131008221	2	0
TumorSample-A	4	131011069	131065997	2	1
TumorSample-A	4	131068083	131306250	1	1
TumorSample-A	4	131307748	131347880	2	1
TumorSample-A	4	131347890	131480000	2	0
TumorSample-A	4	131484279	131490215	2	1
TumorSample-A	4	131492987	131957873	2	0
TumorSample-A	4	131958021	131978632	2	1
TumorSample-A	4	131979769	132224984	1	1
TumorSample-A	4	132225204	132270509	2	1
TumorSample-A	4	132278487	132526852	1	1
TumorSample-A	4	132527345	132605891	2	0
TumorSample-A	4	132606077	132609233	2	1
TumorSample-A	4	132609432	132620495	1	1
TumorSample-A	4	132620642	132621720	2	1
TumorSample-A	4	132622035	136613861	2	0
TumorSample-A	4	136613984	136639983	2	1
TumorSample-A	4	136640690	136644560	1	1
TumorSample-A	4	136645889	136744166	2	0
TumorSample-A	4	136744387	136755701	2	1
TumorSample-A	4	136757023	136979111	1	1
TumorSample-A	4	136980692	137190602	2	0
TumorSample-A	4	137190621	137212675	2	1
TumorSample-A	4	137218228	137453462	1	1
TumorSample-A	4	137453812	137468465	2	1
TumorSample-A	4	137468912	137829583	2	0
TumorSample-A	4	137831955	137851168	2	1
TumorSample-A	4	137851544	137910065	1	1
TumorSample-A	4	137912212	137931922	2	1
TumorSample-A	4	137933700	138315289	1	1
TumorSample-A	4	138317411	138572300	2	0
TumorSample-A	4	138572434	138599614	1	1
TumorSample-A	4	138600005	138725250	2	0
TumorSample-A	4	138725380	138748828	2	1
TumorSample-A	4	138749409	138950054	1	1
TumorSample-A	4	138952375	138960628	2	1
TumorSample-A	4	138960862	139585802	2	0
TumorSample-A	4	139586033	139598166	2	1
TumorSample-A	4	139598313	139648349	2	0
TumorSample-A	4	139649128	139685713	2	1
TumorSample-A	4	139686685	139763572	2	0
TumorSample-A	4	139764822	139940164	1	1
TumorSample-A	4	139943603	140680266	2	0
TumorSample-A	4	140682342	140694101	2	1
TumorSample-A	4	140695340	140785363	1	1
TumorSample-A	4	140786757	141842417	2	0
TumorSample-A	4	141843173	141889105	1	1
TumorSample-A	4	141889905	142397520	2	0
TumorSample-A	4	142400337	142592177	1	1
TumorSample-A	4	142592514	142622717	2	1
TumorSample-A	4	142626140	142635938	2	0
TumorSample-A	4	142639419	142650008	2	1
TumorSample-A	4	142651679	142682505	2	0
TumorSample-A	4	142683364	142697600	2	1
TumorSample-A	4	142698014	142844427	2	0
TumorSample-A	4	142844620	143410518	1	1
TumorSample-A	4	143411380	144610693	2	0
TumorSample-A	4	144615184	144791652	1	1
TumorSample-A	4	144792179	145315845	2	0
TumorSample-A	4	145317090	145592847	2	1
TumorSample-A	4	145594626	145842968	2	0
TumorSample-A	4	145843731	146389531	1	1
TumorSample-A	4	146389682	146579576	2	0
TumorSample-A	4	146584279	146658331	2	1
TumorSample-A	4	146670215	147404205	1	1
TumorSample-A	4	147407716	147416595	2	1
TumorSample-A	4	147418010	147575016	2	0
TumorSample-A	4	147575052	147590316	1	1
TumorSample-A	4	147590408	148109043	2	0
TumorSample-A	4	148111119	148119906	2	1
TumorSample-A	4	148121142	148382060	1	1
TumorSample-A	4	148384955	148483684	2	0
TumorSample-A	4	148483702	148690954	1	1
TumorSample-A	4	148692291	148810901	2	1
TumorSample-A	4	148811961	148922264	2	0
TumorSample-A	4	148923630	148979084	2	1
TumorSample-A	4	148979933	149945509	2	0
TumorSample-A	4	149953387	150019275	1	1
TumorSample-A	4	150019350	150061951	2	0
TumorSample-A	4	150063634	150160983	1	1
TumorSample-A	4	150161409	150165196	2	0
TumorSample-A	4	150166278	150167501	2	1
TumorSample-A	4	150167592	150295718	1	1
TumorSample-A	4	150300834	150336382	2	0
TumorSample-A	4	150338465	150348154	1	1
TumorSample-A	4	150348238	151333311	2	0
TumorSample-A	4	151334112	151357206	2	1
TumorSample-A	4	151357555	151858649	1	1
TumorSample-A	4	151858686	153619901	2	0
TumorSample-A	4	153620144	153638848	2	1
TumorSample-A	4	153641579	153931489	1	1
TumorSample-A	4	153932986	153939949	2	1
TumorSample-A	4	153943245	153952994	1	1
TumorSample-A	4	153953477	154070530	2	0
TumorSample-A	4	154070756	154278199	1	1
TumorSample-A	4	154278521	154846333	2	0
TumorSample-A	4	154846401	154879149	1	1
TumorSample-A	4	154879259	155496245	2	0
TumorSample-A	4	155496757	155741713	1	1
TumorSample-A	4	155742149	155757074	2	0
TumorSample-A	4	155757198	156039734	1	1
TumorSample-A	4	156039763	156042101	2	1
TumorSample-A	4	156042540	156083717	2	0
TumorSample-A	4	156085194	156091569	1	1
TumorSample-A	4	156091596	156095352	2	1
TumorSample-A	4	156097909	156229883	1	1
TumorSample-A	4	156230153	156233554	2	1
TumorSample-A	4	156233571	156537154	2	0
TumorSample-A	4	156537694	156853894	1	1
TumorSample-A	4	156859610	157394750	2	0
TumorSample-A	4	157394756	157399906	1	1
TumorSample-A	4	157400128	157406306	2	1
TumorSample-A	4	157406749	157453502	1	1
TumorSample-A	4	157454123	157459698	2	1
TumorSample-A	4	157460716	157979522	1	1
TumorSample-A	4	157980512	158714092	2	0
TumorSample-A	4	158730723	158924460	1	1
TumorSample-A	4	158924503	158942431	2	1
TumorSample-A	4	158942497	159230024	1	1
TumorSample-A	4	159232069	159606862	2	0
TumorSample-A	4	159607303	159662969	1	1
TumorSample-A	4	159662980	159666009	2	1
TumorSample-A	4	159666178	160188279	2	0
TumorSample-A	4	160188781	160316059	1	1
TumorSample-A	4	160317830	160341267	2	1
TumorSample-A	4	160341268	160545853	2	0
TumorSample-A	4	160546863	161022223	1	1
TumorSample-A	4	161022247	161094958	2	1
TumorSample-A	4	161095148	161448197	1	1
TumorSample-A	4	161449445	161600381	2	0
TumorSample-A	4	161604359	161620642	2	1
TumorSample-A	4	161624123	162415196	2	0
TumorSample-A	4	162417069	162432065	2	1
TumorSample-A	4	162434881	162837605	1	1
TumorSample-A	4	162838280	162866833	2	1
TumorSample-A	4	162870554	163287449	2	0
TumorSample-A	4	163289414	163295587	2	1
TumorSample-A	4	163299985	163323084	1	1
TumorSample-A	4	163323824	163333181	2	1
TumorSample-A	4	163338276	163410522	2	0
TumorSample-A	4	163410904	163884916	1	1
TumorSample-A	4	163888783	164595014	2	0
TumorSample-A	4	164603758	164671868	1	1
TumorSample-A	4	164672592	164677006	2	1
TumorSample-A	4	164677051	164808843	2	0
TumorSample-A	4	164808850	164813790	2	1
TumorSample-A	4	164813894	165088006	1	1
TumorSample-A	4	165088155	165366251	2	0
TumorSample-A	4	165366277	165380626	2	1
TumorSample-A	4	165380688	165477679	1	1
TumorSample-A	4	165478331	165523223	2	1
TumorSample-A	4	165523772	165758023	1	1
TumorSample-A	4	165760613	166008124	2	0
TumorSample-A	4	166009505	166104007	1	1
TumorSample-A	4	166106555	166199789	2	0
TumorSample-A	4	166200252	166767706	1	1
TumorSample-A	4	166767720	167535824	2	0
TumorSample-A	4	167539177	167741879	1	1
TumorSample-A	4	167742491	167749876	2	1
TumorSample-A	4	167750499	167910895	2	0
TumorSample-A	4	167911843	168294576	1	1
TumorSample-A	4	168297647	168306868	2	0
TumorSample-A	4	168307202	168438820	1	1
TumorSample-A	4	168438907	168669220	2	0
TumorSample-A	4	168669619	168777101	1	1
TumorSample-A	4	168777722	168811333	2	0
TumorSample-A	4	168811451	168823622	2	1
TumorSample-A	4	168823927	168848961	2	0
TumorSample-A	4	168849048	169069891	2	1
TumorSample-A	4	169070007	169763709	2	0
TumorSample-A	4	169764783	169921779	1	1
TumorSample-A	4	169922760	170519371	2	0
TumorSample-A	4	170519919	170937139	1	1
TumorSample-A	4	170938108	170945447	1	0
TumorSample-A	4	170948494	171042082	2	0
TumorSample-A	4	171044919	171057820	2	1
TumorSample-A	4	171058090	171191713	1	1
TumorSample-A	4	171194162	171249103	2	1
TumorSample-A	4	171249350	171947350	2	0
TumorSample-A	4	171947794	172019853	2	1
TumorSample-A	4	172020628	172624772	1	1
TumorSample-A	4	172624928	172641413	2	1
TumorSample-A	4	172648130	172668339	1	1
TumorSample-A	4	172673453	172725691	2	0
TumorSample-A	4	172725857	172730449	2	1
TumorSample-A	4	172731445	172752923	1	1
TumorSample-A	4	172753408	173619838	2	0
TumorSample-A	4	173620925	173679763	2	1
TumorSample-A	4	173679973	173685440	1	1
TumorSample-A	4	173685887	173718405	2	0
TumorSample-A	4	173719198	173735008	2	1
TumorSample-A	4	173735655	173904969	2	0
TumorSample-A	4	173906863	174149695	1	1
TumorSample-A	4	174150451	174221676	2	0
TumorSample-A	4	174222096	174686041	1	1
TumorSample-A	4	174686509	175112292	2	0
TumorSample-A	4	175112701	175144810	2	1
TumorSample-A	4	175145112	175674268	2	0
TumorSample-A	4	175679962	175720316	2	1
TumorSample-A	4	175720499	176175266	2	0
TumorSample-A	4	176176430	176421762	1	1
TumorSample-A	4	176421864	176429839	2	1
TumorSample-A	4	176429967	176434471	1	1
TumorSample-A	4	176435503	176563003	2	0
TumorSample-A	4	176563303	176833760	1	1
TumorSample-A	4	176834038	176883944	2	0
TumorSample-A	4	176884441	176911861	1	1
TumorSample-A	4	176912027	176917068	2	1
TumorSample-A	4	176920396	176954750	1	1
TumorSample-A	4	176963823	177173536	2	0
TumorSample-A	4	177173722	177837311	1	1
TumorSample-A	4	177837313	177904528	2	1
TumorSample-A	4	177907456	178194455	2	0
TumorSample-A	4	178195896	178203307	2	1
TumorSample-A	4	178204733	178362415	1	1
TumorSample-A	4	178363543	179038362	2	0
TumorSample-A	4	179038517	179170993	1	1
TumorSample-A	4	179171069	179186221	2	1
TumorSample-A	4	179186264	179238878	2	0
TumorSample-A	4	179239048	179249456	2	1
TumorSample-A	4	179249495	179470168	1	1
TumorSample-A	4	179470538	179473075	2	1
TumorSample-A	4	179473186	179475019	1	1
TumorSample-A	4	179475762	179520797	2	0
TumorSample-A	4	179520856	179778046	1	1
TumorSample-A	4	179779063	179783614	2	1
TumorSample-A	4	179783932	180297261	2	0
TumorSample-A	4	180297679	180331863	1	1
TumorSample-A	4	180332209	180336156	2	0
TumorSample-A	4	180336615	180339543	1	0
TumorSample-A	4	180345476	180394616	2	0
TumorSample-A	4	180394715	180407593	2	1
TumorSample-A	4	180408199	180602553	1	1
TumorSample-A	4	180603399	180758990	2	0
TumorSample-A	4	180761181	180991243	1	1
TumorSample-A	4	180991653	181001682	2	0
TumorSample-A	4	181002805	181078183	1	1
TumorSample-A	4	181078553	181264797	2	0
TumorSample-A	4	181265069	181379580	1	1
TumorSample-A	4	181380336	181395994	2	1
TumorSample-A	4	181400864	181421009	2	0
TumorSample-A	4	181421470	181430572	2	1
TumorSample-A	4	181431835	181461667	2	0
TumorSample-A	4	181461691	181463033	2	1
TumorSample-A	4	181463260	181514612	1	1
TumorSample-A	4	181514846	181812173	2	0
TumorSample-A	4	181812179	181822683	2	1
TumorSample-A	4	181822953	181867687	1	1
TumorSample-A	4	181868141	181947687	2	0
TumorSample-A	4	181948499	182253829	1	1
TumorSample-A	4	182261769	182752790	2	0
TumorSample-A	4	182753424	182774577	1	1
TumorSample-A	4	182788118	182818909	2	0
TumorSample-A	4	182820885	183293031	1	1
TumorSample-A	4	183294522	183658054	2	0
TumorSample-A	4	183660540	183781825	2	1
TumorSample-A	4	183782585	183823850	2	0
TumorSample-A	4	183824356	184169433	1	1
TumorSample-A	4	184169859	184203521	2	1
TumorSample-A	4	184204074	184249350	2	0
TumorSample-A	4	184249444	184403456	1	1
TumorSample-A	4	184404088	184646959	2	0
TumorSample-A	4	184648118	184816689	1	1
TumorSample-A	4	184822194	184869907	2	1
TumorSample-A	4	184869964	185207606	2	0
TumorSample-A	4	185207640	185214864	2	1
TumorSample-A	4	185217126	185233631	1	1
TumorSample-A	4	185235283	185549785	2	0
TumorSample-A	4	185549907	185617616	1	1
TumorSample-A	4	185619349	186119275	2	0
TumorSample-A	4	186119310	186195073	1	1
TumorSample-A	4	186195678	186277851	2	0
TumorSample-A	4	186279396	186288910	2	1
TumorSample-A	4	186289093	186522372	1	1
TumorSample-A	4	186523233	186529575	2	0
TumorSample-A	4	186530387	186570030	1	1
TumorSample-A	4	186570291	187048082	2	0
TumorSample-A	4	187048094	187119273	2	1
TumorSample-A	4	187119466	187284685	2	0
TumorSample-A	4	187286343	187309626	2	1
TumorSample-A	4	187310243	187404622	1	1
TumorSample-A	4	187405313	187411572	2	1
TumorSample-A	4	187411700	187424214	1	1
TumorSample-A	4	187424873	187628083	2	0
TumorSample-A	4	187632694	187849637	1	1
TumorSample-A	4	187850451	187864394	2	0
TumorSample-A	4	187865901	187893313	2	1
TumorSample-A	4	187893670	188000201	2	0
TumorSample-A	4	188000286	188009665	2	1
TumorSample-A	4	188009685	188047856	1	1
TumorSample-A	4	188048597	188054713	1	0
TumorSample-A	4	188055145	188096963	1	1
TumorSample-A	4	188097459	188107826	2	1
TumorSample-A	4	188108111	188111803	2	0
TumorSample-A	4	188112316	188118754	2	1
TumorSample-A	4	188119020	189660686	2	0
TumorSample-A	5	44922	164078	2	1
TumorSample-A	5	164185	1231839	2	0
TumorSample-A	5	1232125	1932468	1	1
TumorSample-A	5	1933803	1942263	2	0
TumorSample-A	5	1942965	2105595	1	1
TumorSample-A	5	2106122	2207041	2	0
TumorSample-A	5	2207346	2228393	1	0
TumorSample-A	5	2228900	2291028	1	1
TumorSample-A	5	2291087	2489608	2	0
TumorSample-A	5	2489708	2538004	1	1
TumorSample-A	5	2538543	2588992	2	0
TumorSample-A	5	2589272	2663791	1	1
TumorSample-A	5	2663972	2701720	2	0
TumorSample-A	5	2701731	2725860	2	1
TumorSample-A	5	2726117	2741279	1	1
TumorSample-A	5	2741903	2865690	2	0
TumorSample-A	5	2866090	3017677	1	1
TumorSample-A	5	3017729	3227866	2	0
TumorSample-A	5	3228771	3242511	1	1
TumorSample-A	5	3242894	3302044	2	0
TumorSample-A	5	3302667	3309185	2	1
TumorSample-A	5	3309206	3329259	2	0
TumorSample-A	5	3330891	3396629	1	1
TumorSample-A	5	3397353	3445407	2	0
TumorSample-A	5	3445553	3518703	1	1
TumorSample-A	5	3519950	3524718	2	0
TumorSample-A	5	3524790	3687391	2	1
TumorSample-A	5	3687454	3812381	2	0
TumorSample-A	5	3812805	4103692	1	1
TumorSample-A	5	4103907	4226600	2	0
TumorSample-A	5	4226718	4242034	2	1
TumorSample-A	5	4242521	4346416	2	0
TumorSample-A	5	4347690	4478759	1	1
TumorSample-A	5	4484542	4491160	2	1
TumorSample-A	5	4493831	4587684	2	0
TumorSample-A	5	4588595	4675242	1	1
TumorSample-A	5	4675296	4906711	2	0
TumorSample-A	5	4907665	4948311	1	1
TumorSample-A	5	4948522	5136780	2	0
TumorSample-A	5	5136793	5139437	1	1
TumorSample-A	5	5139580	5169233	2	1
TumorSample-A	5	5169477	5209937	1	1
TumorSample-A	5	5210202	5811087	2	0
TumorSample-A	5	5811331	5817461	1	1
TumorSample-A	5	5817540	6068371	2	0
TumorSample-A	5	6069256	6074855	2	1
TumorSample-A	5	6077071	6248561	1	1
TumorSample-A	5	6249084	6462164	2	0
TumorSample-A	5	6463784	6620918	1	1
TumorSample-A	5	6621097	6844904	2	0
TumorSample-A	5	6844922	6858964	1	1
TumorSample-A	5	6859782	7026742	2	0
TumorSample-A	5	7028003	7038418	1	1
TumorSample-A	5	7040308	7378741	2	0
TumorSample-A	5	7378782	7844873	1	1
TumorSample-A	5	7845114	8180400	2	0
TumorSample-A	5	8180474	8275098	1	1
TumorSample-A	5	8275175	8278931	2	1
TumorSample-A	5	8278943	8329639	2	0
TumorSample-A	5	8330379	8441138	1	1
TumorSample-A	5	8441974	8449051	2	0
TumorSample-A	5	8449834	8532667	1	1
TumorSample-A	5	8532810	8702973	2	0
TumorSample-A	5	8703909	8832853	1	1
TumorSample-A	5	8832876	8835581	2	1
TumorSample-A	5	8835943	9076805	2	0
TumorSample-A	5	9079431	9093082	2	1
TumorSample-A	5	9094183	9219613	1	1
TumorSample-A	5	9220469	9439982	2	0
TumorSample-A	5	9440808	9460371	2	1
TumorSample-A	5	9460902	9565023	1	1
TumorSample-A	5	9565705	9815916	2	0
TumorSample-A	5	9816830	9917554	1	1
TumorSample-A	5	9918425	10141238	2	0
TumorSample-A	5	10141438	10297735	1	1
TumorSample-A	5	10297779	10688958	2	0
TumorSample-A	5	10689450	10706040	2	1
TumorSample-A	5	10708465	10746531	1	1
TumorSample-A	5	10747577	10807294	2	0
TumorSample-A	5	10809107	10840790	2	1
TumorSample-A	5	10841049	10913124	1	1
TumorSample-A	5	10913356	11089416	2	0
TumorSample-A	5	11090927	11146586	1	1
TumorSample-A	5	11147002	11286713	2	0
TumorSample-A	5	11289090	11298239	2	1
TumorSample-A	5	11298524	11308878	1	1
TumorSample-A	5	11310311	12352669	2	0
TumorSample-A	5	12353690	12389639	1	1
TumorSample-A	5	12389981	12603942	2	0
TumorSample-A	5	12604686	13328889	1	1
TumorSample-A	5	13329077	13502030	2	0
TumorSample-A	5	13503006	13552903	1	1
TumorSample-A	5	13553506	13647634	2	0
TumorSample-A	5	13648817	13739058	1	1
TumorSample-A	5	13739471	13954842	2	0
TumorSample-A	5	13957356	14039538	1	1
TumorSample-A	5	14040375	14106062	2	0
TumorSample-A	5	14106292	14521295	1	1
TumorSample-A	5	14524443	14866013	2	0
TumorSample-A	5	14866417	14917704	1	1
TumorSample-A	5	14918155	15041586	2	0
TumorSample-A	5	15044733	15378897	1	1
TumorSample-A	5	15384571	15750772	2	0
TumorSample-A	5	15751408	15791476	2	1
TumorSample-A	5	15792737	15974912	1	1
TumorSample-A	5	15975142	16290150	2	0
TumorSample-A	5	16291029	16330307	2	1
TumorSample-A	5	16331554	16421906	1	1
TumorSample-A	5	16422632	16493587	2	0
TumorSample-A	5	16494030	16910263	1	1
TumorSample-A	5	16910680	17728768	2	0
TumorSample-A	5	17729178	17735461	1	1
TumorSample-A	5	17735673	17757177	2	0
TumorSample-A	5	17758295	17820636	1	1
TumorSample-A	5	17822572	18083624	2	0
TumorSample-A	5	18083860	18122672	1	1
TumorSample-A	5	18122785	18394971	2	0
TumorSample-A	5	18395496	18540445	1	1
TumorSample-A	5	18540658	18679227	2	0
TumorSample-A	5	18680070	18702527	2	1
TumorSample-A	5	18702818	18856894	1	1
TumorSample-A	5	18858013	19536977	2	0
TumorSample-A	5	19537617	20128595	1	1
TumorSample-A	5	20134025	21320866	2	0
TumorSample-A	5	21324399	22114405	1	1
TumorSample-A	5	22114740	22160632	2	1
TumorSample-A	5	22163363	23603447	2	0
TumorSample-A	5	23603596	24010087	1	1
TumorSample-A	5	24010801	24606737	2	0
TumorSample-A	5	24607228	24751558	2	1
TumorSample-A	5	24751659	24757603	2	0
TumorSample-A	5	24757783	24850971	1	1
TumorSample-A	5	24851054	25056029	2	0
TumorSample-A	5	25058507	25844112	1	1
TumorSample-A	5	25844187	25909655	2	1
TumorSample-A	5	25909914	26009593	1	1
TumorSample-A	5	26009847	26897835	2	0
TumorSample-A	5	26898520	27136350	1	1
TumorSample-A	5	27138830	27174003	2	1
TumorSample-A	5	27178065	27259414	2	0
TumorSample-A	5	27260162	27280930	2	1
TumorSample-A	5	27281351	28013114	2	0
TumorSample-A	5	28013488	28018540	2	1
